Year,Month,Day,Hours,Minute,Second,WeekDay,Timestamp,JourneyPatternID,VehicleJourneyID,StopID,Temperature (C),Visibility (km),Wind Speed (km/h),Cumulative Time Taken,StopSeq
2012,11,14,12,30,14,2,1352896214,10001,5427,4432,12,10,24.1,623,10
2012,11,14,12,31,32,2,1352896292,10001,5427,119,12,10,24.1,701,11
2012,11,14,12,32,31,2,1352896351,10001,5427,44,12,10,24.1,760,12
2012,11,14,12,33,51,2,1352896431,10001,5427,45,12,10,24.1,840,13
2012,11,14,12,36,52,2,1352896612,10001,5427,46,12,10,24.1,1021,14
2012,11,14,12,38,10,2,1352896690,10001,5427,48,12,10,24.1,1099,16
2012,11,14,12,41,31,2,1352896891,10001,5427,52,12,10,24.1,1300,20
2012,11,14,12,44,30,2,1352897070,10001,5427,265,12,10,24.1,1479,21
2012,11,14,12,47,12,2,1352897232,10001,5427,271,12,10,24.1,1641,22
2012,11,14,12,51,10,2,1352897470,10001,5427,340,12,10,24.1,1879,23
2012,11,14,12,53,12,2,1352897592,10001,5427,350,12,10,24.1,2001,24
2012,11,14,12,55,30,2,1352897730,10001,5427,351,12,10,24.1,2139,25
2012,11,14,12,56,11,2,1352897771,10001,5427,352,12,10,24.1,2180,26
2012,11,14,12,57,49,2,1352897869,10001,5427,353,12,10,24.1,2278,27
2012,11,14,13,0,21,2,1352898021,10001,5427,354,13,10,18.5,2430,28
2012,11,14,13,2,10,2,1352898130,10001,5427,356,13,10,18.5,2539,30
2012,11,14,13,3,50,2,1352898230,10001,5427,357,13,10,18.5,2639,31
2012,11,14,13,4,31,2,1352898271,10001,5427,390,13,10,18.5,2680,32
2012,11,14,13,5,49,2,1352898349,10001,5427,373,13,10,18.5,2758,34
2012,11,14,13,6,30,2,1352898390,10001,5427,374,13,10,18.5,2799,35
2012,11,14,13,10,30,2,1352898630,10001,5427,378,13,10,18.5,3039,40
2012,11,14,13,12,21,2,1352898741,10001,5427,380,13,10,18.5,3150,41
2012,11,14,12,41,42,2,1352896902,10001,5484,226,12,10,24.1,0,0
2012,11,14,12,48,3,2,1352897283,10001,5484,1642,12,10,24.1,381,7
2012,11,14,12,51,4,2,1352897464,10001,5484,44,12,10,24.1,562,12
2012,11,14,12,52,23,2,1352897543,10001,5484,45,12,10,24.1,641,13
2012,11,14,12,54,3,2,1352897643,10001,5484,47,12,10,24.1,741,15
2012,11,14,12,54,43,2,1352897683,10001,5484,48,12,10,24.1,781,16
2012,11,14,12,56,2,2,1352897762,10001,5484,49,12,10,24.1,860,17
2012,11,14,12,59,44,2,1352897984,10001,5484,265,12,10,24.1,1082,21
2012,11,14,13,1,43,2,1352898103,10001,5484,271,13,10,18.5,1201,22
2012,11,14,13,4,43,2,1352898283,10001,5484,340,13,10,18.5,1381,23
2012,11,14,13,7,44,2,1352898464,10001,5484,350,13,10,18.5,1562,24
2012,11,14,13,11,3,2,1352898663,10001,5484,353,13,10,18.5,1761,27
2012,11,14,13,12,44,2,1352898764,10001,5484,355,13,10,18.5,1862,29
2012,11,14,13,14,44,2,1352898884,10001,5484,356,13,10,18.5,1982,30
2012,11,14,13,15,44,2,1352898944,10001,5484,357,13,10,18.5,2042,31
2012,11,14,13,19,43,2,1352899183,10001,5484,374,13,10,25.9,2281,35
2012,11,14,13,23,2,2,1352899382,10001,5484,2804,13,10,25.9,2480,37
2012,11,14,13,26,23,2,1352899583,10001,5484,380,13,10,25.9,2681,41
2012,11,14,13,21,7,2,1352899267,10001,5498,226,13,10,25.9,0,0
2012,11,14,13,21,28,2,1352899288,10001,5498,229,13,10,25.9,21,2
2012,11,14,13,22,29,2,1352899349,10001,5498,227,13,10,25.9,82,3
2012,11,14,13,24,46,2,1352899486,10001,5498,231,13,10,25.9,219,5
2012,11,14,13,28,46,2,1352899726,10001,5498,4432,13,10,25.9,459,10
2012,11,14,13,32,27,2,1352899947,10001,5498,45,13,10,25.9,680,13
2012,11,14,13,36,29,2,1352900189,10001,5498,48,13,10,25.9,922,16
2012,11,14,13,39,8,2,1352900348,10001,5498,50,13,10,25.9,1081,18
2012,11,14,13,40,6,2,1352900406,10001,5498,51,13,10,25.9,1139,19
2012,11,14,13,42,49,2,1352900569,10001,5498,265,13,10,25.9,1302,21
2012,11,14,13,46,7,2,1352900767,10001,5498,271,13,10,25.9,1500,22
2012,11,14,13,48,29,2,1352900909,10001,5498,340,13,10,25.9,1642,23
2012,11,14,13,51,30,2,1352901090,10001,5498,350,13,10,25.9,1823,24
2012,11,14,13,52,46,2,1352901166,10001,5498,351,13,10,25.9,1899,25
2012,11,14,13,53,46,2,1352901226,10001,5498,352,13,10,25.9,1959,26
2012,11,14,13,55,28,2,1352901328,10001,5498,353,13,10,25.9,2061,27
2012,11,14,13,56,27,2,1352901387,10001,5498,354,13,10,25.9,2120,28
2012,11,14,13,58,6,2,1352901486,10001,5498,356,13,10,25.9,2219,30
2012,11,14,13,59,28,2,1352901568,10001,5498,357,13,10,25.9,2301,31
2012,11,14,14,1,6,2,1352901666,10001,5498,372,13,10,20.4,2399,33
2012,11,14,14,2,8,2,1352901728,10001,5498,374,13,10,20.4,2461,35
2012,11,14,14,8,23,2,1352902103,10001,5498,380,13,10,20.4,2836,41
2012,11,14,13,40,27,2,1352900427,10001,5516,226,13,10,25.9,0,0
2012,11,14,13,41,24,2,1352900484,10001,5516,228,13,10,25.9,57,1
2012,11,14,13,42,26,2,1352900546,10001,5516,229,13,10,25.9,119,2
2012,11,14,13,45,43,2,1352900743,10001,5516,231,13,10,25.9,316,5
2012,11,14,13,48,6,2,1352900886,10001,5516,1642,13,10,25.9,459,7
2012,11,14,13,49,6,2,1352900946,10001,5516,213,13,10,25.9,519,8
2012,11,14,13,51,26,2,1352901086,10001,5516,44,13,10,25.9,659,12
2012,11,14,13,52,44,2,1352901164,10001,5516,45,13,10,25.9,737,13
2012,11,14,13,55,44,2,1352901344,10001,5516,49,13,10,25.9,917,17
2012,11,14,13,57,4,2,1352901424,10001,5516,50,13,10,25.9,997,18
2012,11,14,13,58,43,2,1352901523,10001,5516,51,13,10,25.9,1096,19
2012,11,14,14,2,45,2,1352901765,10001,5516,265,13,10,20.4,1338,21
2012,11,14,14,6,4,2,1352901964,10001,5516,271,13,10,20.4,1537,22
2012,11,14,14,9,27,2,1352902167,10001,5516,340,13,10,20.4,1740,23
2012,11,14,14,11,5,2,1352902265,10001,5516,350,13,10,20.4,1838,24
2012,11,14,14,13,5,2,1352902385,10001,5516,351,13,10,20.4,1958,25
2012,11,14,14,15,25,2,1352902525,10001,5516,354,13,10,20.4,2098,28
2012,11,14,14,17,5,2,1352902625,10001,5516,356,13,10,24.1,2198,30
2012,11,14,14,18,45,2,1352902725,10001,5516,357,13,10,24.1,2298,31
2012,11,14,14,21,46,2,1352902906,10001,5516,374,13,10,24.1,2479,35
2012,11,14,14,25,45,2,1352903145,10001,5516,2804,13,10,24.1,2718,37
2012,11,14,14,26,44,2,1352903204,10001,5516,377,13,10,24.1,2777,39
2012,11,14,14,29,30,2,1352903370,10001,5516,380,13,10,24.1,2943,41
2012,11,14,14,1,2,2,1352901662,10001,5448,226,13,10,20.4,0,0
2012,11,14,14,5,41,2,1352901941,10001,5448,231,13,10,20.4,279,5
2012,11,14,14,9,2,2,1352902142,10001,5448,213,13,10,20.4,480,8
2012,11,14,14,12,41,2,1352902361,10001,5448,119,13,10,20.4,699,11
2012,11,14,14,14,23,2,1352902463,10001,5448,45,13,10,20.4,801,13
2012,11,14,14,16,40,2,1352902600,10001,5448,48,13,10,24.1,938,16
2012,11,14,14,18,22,2,1352902702,10001,5448,51,13,10,24.1,1040,19
2012,11,14,14,20,1,2,1352902801,10001,5448,52,13,10,24.1,1139,20
2012,11,14,14,23,42,2,1352903022,10001,5448,265,13,10,24.1,1360,21
2012,11,14,14,26,3,2,1352903163,10001,5448,271,13,10,24.1,1501,22
2012,11,14,14,28,41,2,1352903321,10001,5448,340,13,10,24.1,1659,23
2012,11,14,14,31,2,2,1352903462,10001,5448,350,13,10,24.1,1800,24
2012,11,14,14,32,22,2,1352903542,10001,5448,351,13,10,24.1,1880,25
2012,11,14,14,33,1,2,1352903581,10001,5448,352,13,10,24.1,1919,26
2012,11,14,14,34,42,2,1352903682,10001,5448,353,13,10,24.1,2020,27
2012,11,14,14,37,23,2,1352903843,10001,5448,356,13,10,24.1,2181,30
2012,11,14,14,38,24,2,1352903904,10001,5448,357,13,10,24.1,2242,31
2012,11,14,14,40,23,2,1352904023,10001,5448,390,13,10,24.1,2361,32
2012,11,14,14,41,22,2,1352904082,10001,5448,372,13,10,24.1,2420,33
2012,11,14,14,42,22,2,1352904142,10001,5448,374,13,10,24.1,2480,35
2012,11,14,14,45,42,2,1352904342,10001,5448,378,13,10,24.1,2680,40
2012,11,14,14,47,31,2,1352904451,10001,5448,380,13,10,24.1,2789,41
2012,11,14,14,21,43,2,1352902903,10001,5429,226,13,10,24.1,0,0
2012,11,14,14,24,3,2,1352903043,10001,5429,227,13,10,24.1,140,3
2012,11,14,14,24,44,2,1352903084,10001,5429,230,13,10,24.1,181,4
2012,11,14,14,27,23,2,1352903243,10001,5429,231,13,10,24.1,340,5
2012,11,14,14,29,24,2,1352903364,10001,5429,1642,13,10,24.1,461,7
2012,11,14,14,31,2,2,1352903462,10001,5429,213,13,10,24.1,559,8
2012,11,14,14,33,1,2,1352903581,10001,5429,119,13,10,24.1,678,11
2012,11,14,14,34,25,2,1352903665,10001,5429,45,13,10,24.1,762,13
2012,11,14,14,40,23,2,1352904023,10001,5429,52,13,10,24.1,1120,20
2012,11,14,14,43,23,2,1352904203,10001,5429,265,13,10,24.1,1300,21
2012,11,14,14,47,4,2,1352904424,10001,5429,271,13,10,24.1,1521,22
2012,11,14,14,50,43,2,1352904643,10001,5429,340,13,10,24.1,1740,23
2012,11,14,14,52,44,2,1352904764,10001,5429,350,13,10,24.1,1861,24
2012,11,14,14,55,3,2,1352904903,10001,5429,352,13,10,24.1,2000,26
2012,11,14,14,56,3,2,1352904963,10001,5429,353,13,10,24.1,2060,27
2012,11,14,14,57,25,2,1352905045,10001,5429,354,13,10,24.1,2142,28
2012,11,14,14,58,24,2,1352905104,10001,5429,355,13,10,24.1,2201,29
2012,11,14,14,59,24,2,1352905164,10001,5429,356,13,10,24.1,2261,30
2012,11,14,15,2,54,2,1352905374,10001,5429,390,13,10,18.5,2471,32
2012,11,14,15,11,33,2,1352905893,10001,5429,380,13,10,18.5,2990,41
2012,11,14,14,40,52,2,1352904052,10001,5486,226,13,10,24.1,0,0
2012,11,14,14,43,52,2,1352904232,10001,5486,231,13,10,24.1,180,5
2012,11,14,14,49,52,2,1352904592,10001,5486,45,13,10,24.1,540,13
2012,11,14,14,51,50,2,1352904710,10001,5486,46,13,10,24.1,658,14
2012,11,14,14,53,51,2,1352904831,10001,5486,49,13,10,24.1,779,17
2012,11,14,14,55,13,2,1352904913,10001,5486,50,13,10,24.1,861,18
2012,11,14,14,58,33,2,1352905113,10001,5486,52,13,10,24.1,1061,20
2012,11,14,14,59,44,2,1352905184,10001,5467,226,13,10,24.1,0,0
2012,11,14,15,10,3,2,1352905803,10001,5467,45,13,10,18.5,619,13
2012,11,14,15,11,43,2,1352905903,10001,5467,46,13,10,18.5,719,14
2012,11,14,15,15,4,2,1352906104,10001,5467,49,13,10,18.5,920,17
2012,11,14,15,16,26,2,1352906186,10001,5467,51,13,10,22.2,1002,19
2012,11,14,15,19,5,2,1352906345,10001,5467,265,13,10,22.2,1161,21
2012,11,14,15,22,6,2,1352906526,10001,5467,271,13,10,22.2,1342,22
2012,11,14,15,25,6,2,1352906706,10001,5467,340,13,10,22.2,1522,23
2012,11,14,15,29,47,2,1352906987,10001,5467,352,13,10,22.2,1803,26
2012,11,14,15,31,45,2,1352907105,10001,5467,353,13,10,22.2,1921,27
2012,11,14,15,32,45,2,1352907165,10001,5467,354,13,10,22.2,1981,28
2012,11,14,15,35,41,2,1352907341,10001,5467,356,13,10,22.2,2157,30
2012,11,14,15,37,36,2,1352907456,10001,5467,357,13,10,22.2,2272,31
2012,11,14,15,38,41,2,1352907521,10001,5467,390,13,10,22.2,2337,32
2012,11,14,15,41,23,2,1352907683,10001,5467,374,13,10,22.2,2499,35
2012,11,14,15,47,36,2,1352908056,10001,5467,380,13,10,22.2,2872,41
2012,11,14,15,20,3,2,1352906403,10001,5500,226,13,10,22.2,0,0
2012,11,14,15,27,1,2,1352906821,10001,5500,213,13,10,22.2,418,8
2012,11,14,15,30,1,2,1352907001,10001,5500,44,13,10,22.2,598,12
2012,11,14,15,31,21,2,1352907081,10001,5500,45,13,10,22.2,678,13
2012,11,14,15,32,41,2,1352907161,10001,5500,46,13,10,22.2,758,14
2012,11,14,15,33,41,2,1352907221,10001,5500,47,13,10,22.2,818,15
2012,11,14,15,34,42,2,1352907282,10001,5500,48,13,10,22.2,879,16
2012,11,14,15,35,41,2,1352907341,10001,5500,49,13,10,22.2,938,17
2012,11,14,15,40,50,2,1352907650,10001,5500,265,13,10,22.2,1247,21
2012,11,14,15,43,50,2,1352907830,10001,5500,271,13,10,22.2,1427,22
2012,11,14,15,46,50,2,1352908010,10001,5500,340,13,10,22.2,1607,23
2012,11,14,15,49,49,2,1352908189,10001,5500,351,13,10,22.2,1786,25
2012,11,14,15,51,28,2,1352908288,10001,5500,352,13,10,22.2,1885,26
2012,11,14,15,53,49,2,1352908429,10001,5500,354,13,10,22.2,2026,28
2012,11,14,15,54,49,2,1352908489,10001,5500,355,13,10,22.2,2086,29
2012,11,14,15,56,7,2,1352908567,10001,5500,356,13,10,22.2,2164,30
2012,11,14,15,57,49,2,1352908669,10001,5500,357,13,10,22.2,2266,31
2012,11,14,16,1,48,2,1352908908,10001,5500,374,12,10,16.7,2505,35
2012,11,14,16,3,6,2,1352908986,10001,5500,375,12,10,16.7,2583,36
2012,11,14,16,7,37,2,1352909257,10001,5500,380,12,10,16.7,2854,41
2012,11,14,16,0,49,2,1352908849,10001,5450,226,12,10,16.7,0,0
2012,11,14,16,6,11,2,1352909171,10001,5450,231,12,10,16.7,322,5
2012,11,14,16,7,31,2,1352909251,10001,5450,1641,12,10,16.7,402,6
2012,11,14,16,8,10,2,1352909290,10001,5450,1642,12,10,16.7,441,7
2012,11,14,16,12,9,2,1352909529,10001,5450,45,12,10,16.7,680,13
2012,11,14,16,13,31,2,1352909611,10001,5450,46,12,10,16.7,762,14
2012,11,14,16,14,31,2,1352909671,10001,5450,47,12,10,16.7,822,15
2012,11,14,16,16,51,2,1352909811,10001,5450,49,12,10,18.5,962,17
2012,11,14,16,18,33,2,1352909913,10001,5450,52,12,10,18.5,1064,20
2012,11,14,16,20,30,2,1352910030,10001,5450,265,12,10,18.5,1181,21
2012,11,14,16,22,52,2,1352910172,10001,5450,271,12,10,18.5,1323,22
2012,11,14,16,26,31,2,1352910391,10001,5450,340,12,10,18.5,1542,23
2012,11,14,16,29,29,2,1352910569,10001,5450,351,12,10,18.5,1720,25
2012,11,14,16,30,11,2,1352910611,10001,5450,352,12,10,18.5,1762,26
2012,11,14,16,32,11,2,1352910731,10001,5450,353,12,10,18.5,1882,27
2012,11,14,16,36,10,2,1352910970,10001,5450,356,12,10,18.5,2121,30
2012,11,14,16,38,11,2,1352911091,10001,5450,357,12,10,18.5,2242,31
2012,11,14,16,39,50,2,1352911190,10001,5450,390,12,10,18.5,2341,32
2012,11,14,16,45,30,2,1352911530,10001,5450,377,12,10,18.5,2681,39
2012,11,14,16,49,41,2,1352911781,10001,5450,380,12,10,18.5,2932,41
2012,11,14,16,20,5,2,1352910005,10001,5431,226,12,10,18.5,0,0
2012,11,14,16,23,45,2,1352910225,10001,5431,231,12,10,18.5,220,5
2012,11,14,16,29,5,2,1352910545,10001,5431,119,12,10,18.5,540,11
2012,11,14,16,30,25,2,1352910625,10001,5431,44,12,10,18.5,620,12
2012,11,14,16,32,24,2,1352910744,10001,5431,46,12,10,18.5,739,14
2012,11,14,16,33,46,2,1352910826,10001,5431,47,12,10,18.5,821,15
2012,11,14,16,34,25,2,1352910865,10001,5431,48,12,10,18.5,860,16
2012,11,14,16,36,4,2,1352910964,10001,5431,49,12,10,18.5,959,17
2012,11,14,16,38,24,2,1352911104,10001,5431,52,12,10,18.5,1099,20
2012,11,14,16,41,43,2,1352911303,10001,5431,265,12,10,18.5,1298,21
2012,11,14,16,44,45,2,1352911485,10001,5431,271,12,10,18.5,1480,22
2012,11,14,16,48,46,2,1352911726,10001,5431,340,12,10,18.5,1721,23
2012,11,14,16,50,45,2,1352911845,10001,5431,350,12,10,18.5,1840,24
2012,11,14,16,52,4,2,1352911924,10001,5431,351,12,10,18.5,1919,25
2012,11,14,16,53,25,2,1352912005,10001,5431,352,12,10,18.5,2000,26
2012,11,14,16,54,45,2,1352912085,10001,5431,353,12,10,18.5,2080,27
2012,11,14,16,55,44,2,1352912144,10001,5431,354,12,10,18.5,2139,28
2012,11,14,17,0,5,2,1352912405,10001,5431,357,11,10,13,2400,31
2012,11,14,17,1,54,2,1352912514,10001,5431,390,11,10,13,2509,32
2012,11,14,17,4,12,2,1352912652,10001,5431,374,11,10,13,2647,35
2012,11,14,17,7,31,2,1352912851,10001,5431,376,11,10,13,2846,38
2012,11,14,17,11,41,2,1352913101,10001,5431,380,11,10,13,3096,41
2012,11,14,16,41,4,2,1352911264,10001,5488,226,12,10,18.5,0,0
2012,11,14,16,44,31,2,1352911471,10001,5488,231,12,10,18.5,207,5
2012,11,14,16,46,30,2,1352911590,10001,5488,1641,12,10,18.5,326,6
2012,11,14,16,48,50,2,1352911730,10001,5488,213,12,10,18.5,466,8
2012,11,14,16,52,52,2,1352911972,10001,5488,45,12,10,18.5,708,13
2012,11,14,16,56,11,2,1352912171,10001,5488,48,12,10,18.5,907,16
2012,11,14,16,58,10,2,1352912290,10001,5488,49,12,10,18.5,1026,17
2012,11,14,17,0,52,2,1352912452,10001,5488,52,11,10,13,1188,20
2012,11,14,17,2,10,2,1352912530,10001,5488,265,11,10,13,1266,21
2012,11,14,17,5,50,2,1352912750,10001,5488,271,11,10,13,1486,22
2012,11,14,17,10,49,2,1352913049,10001,5488,340,11,10,13,1785,23
2012,11,14,17,14,30,2,1352913270,10001,5488,350,11,10,13,2006,24
2012,11,14,17,16,12,2,1352913372,10001,5488,351,11,10,13,2108,25
2012,11,14,17,17,30,2,1352913450,10001,5488,352,11,10,13,2186,26
2012,11,14,17,19,51,2,1352913591,10001,5488,353,11,10,13,2327,27
2012,11,14,17,20,51,2,1352913651,10001,5488,354,11,10,13,2387,28
2012,11,14,17,22,9,2,1352913729,10001,5488,355,11,10,13,2465,29
2012,11,14,17,24,31,2,1352913871,10001,5488,356,11,10,13,2607,30
2012,11,14,17,26,12,2,1352913972,10001,5488,357,11,10,13,2708,31
2012,11,14,17,27,52,2,1352914072,10001,5488,390,11,10,13,2808,32
2012,11,14,17,30,13,2,1352914213,10001,5488,374,11,10,13,2949,35
2012,11,14,17,41,51,2,1352914911,10001,5520,226,11,10,13,0,0
2012,11,14,17,45,46,2,1352915146,10001,5520,231,11,10,13,235,5
2012,11,14,17,53,6,2,1352915586,10001,5520,119,11,10,13,675,11
2012,11,14,17,55,46,2,1352915746,10001,5520,45,11,10,13,835,13
2012,11,14,17,59,14,2,1352915954,10001,5520,47,11,10,13,1043,15
2012,11,14,18,0,33,2,1352916033,10001,5520,49,10,40,7.2,1122,17
2012,11,14,18,2,10,2,1352916130,10001,5520,51,10,40,7.2,1219,19
2012,11,14,18,4,28,2,1352916268,10001,5520,265,10,40,7.2,1357,21
2012,11,14,18,7,35,2,1352916455,10001,5520,271,10,40,7.2,1544,22
2012,11,14,18,11,26,2,1352916686,10001,5520,340,10,40,7.2,1775,23
2012,11,14,18,16,46,2,1352917006,10001,5520,351,11,10,9.3,2095,25
2012,11,14,18,17,26,2,1352917046,10001,5520,352,11,10,9.3,2135,26
2012,11,14,18,19,5,2,1352917145,10001,5520,353,11,10,9.3,2234,27
2012,11,14,18,19,46,2,1352917186,10001,5520,354,11,10,9.3,2275,28
2012,11,14,18,24,7,2,1352917447,10001,5520,356,11,10,9.3,2536,30
2012,11,14,18,25,7,2,1352917507,10001,5520,357,11,10,9.3,2596,31
2012,11,14,18,26,9,2,1352917569,10001,5520,390,11,10,9.3,2658,32
2012,11,14,18,31,55,2,1352917915,10001,5520,2804,11,10,9.3,3004,37
2012,11,14,18,34,44,2,1352918084,10001,5520,380,11,10,9.3,3173,41
2012,11,14,19,30,5,2,1352921405,10001,5504,226,9,10,7.4,0,0
2012,11,14,19,31,7,2,1352921467,10001,5504,228,9,10,7.4,62,1
2012,11,14,19,32,27,2,1352921547,10001,5504,227,9,10,7.4,142,3
2012,11,14,19,34,25,2,1352921665,10001,5504,231,9,10,7.4,260,5
2012,11,14,19,35,46,2,1352921746,10001,5504,1641,9,10,7.4,341,6
2012,11,14,19,37,26,2,1352921846,10001,5504,213,9,10,7.4,441,8
2012,11,14,19,38,9,2,1352921889,10001,5504,214,9,10,7.4,484,9
2012,11,14,19,38,46,2,1352921926,10001,5504,4432,9,10,7.4,521,10
2012,11,14,19,40,46,2,1352922046,10001,5504,45,9,10,7.4,641,13
2012,11,14,19,42,45,2,1352922165,10001,5504,47,9,10,7.4,760,15
2012,11,14,19,44,7,2,1352922247,10001,5504,49,9,10,7.4,842,17
2012,11,14,19,49,2,2,1352922542,10001,5504,265,9,10,7.4,1137,21
2012,11,14,19,52,42,2,1352922762,10001,5504,271,9,10,7.4,1357,22
2012,11,14,19,54,43,2,1352922883,10001,5504,340,9,10,7.4,1478,23
2012,11,14,19,59,42,2,1352923182,10001,5504,351,9,10,7.4,1777,25
2012,11,14,20,1,2,2,1352923262,10001,5504,352,9,10,9.3,1857,26
2012,11,14,20,3,23,2,1352923403,10001,5504,353,9,10,9.3,1998,27
2012,11,14,20,4,22,2,1352923462,10001,5504,354,9,10,9.3,2057,28
2012,11,14,20,8,4,2,1352923684,10001,5504,356,9,10,9.3,2279,30
2012,11,14,20,9,26,2,1352923766,10001,5504,357,9,10,9.3,2361,31
2012,11,14,20,10,3,2,1352923803,10001,5504,390,9,10,9.3,2398,32
2012,11,14,20,11,4,2,1352923864,10001,5504,372,9,10,9.3,2459,33
2012,11,14,20,11,43,2,1352923903,10001,5504,373,9,10,9.3,2498,34
2012,11,14,20,12,44,2,1352923964,10001,5504,374,9,10,9.3,2559,35
2012,11,14,20,19,53,2,1352924393,10001,5504,380,9,10,7.4,2988,41
2012,11,14,20,0,47,2,1352923247,10001,5454,226,9,10,9.3,0,0
2012,11,14,20,2,5,2,1352923325,10001,5454,229,9,10,9.3,78,2
2012,11,14,20,11,4,2,1352923864,10001,5454,47,9,10,9.3,617,15
2012,11,14,20,16,26,2,1352924186,10001,5454,265,9,10,7.4,939,21
2012,11,14,20,18,45,2,1352924325,10001,5454,271,9,10,7.4,1078,22
2012,11,14,20,21,45,2,1352924505,10001,5454,340,9,10,7.4,1258,23
2012,11,14,20,27,24,2,1352924844,10001,5454,354,9,10,7.4,1597,28
2012,11,14,20,30,6,2,1352925006,10001,5454,356,9,10,7.4,1759,30
2012,11,14,20,32,25,2,1352925145,10001,5454,372,9,10,7.4,1898,33
2012,11,14,20,33,25,2,1352925205,10001,5454,374,9,10,7.4,1958,35
2012,11,14,20,38,52,2,1352925532,10001,5454,380,9,10,7.4,2285,41
2012,11,14,20,30,22,2,1352925022,10001,5435,226,9,10,7.4,0,0
2012,11,14,20,33,25,2,1352925205,10001,5435,231,9,10,7.4,183,5
2012,11,14,20,38,22,2,1352925502,10001,5435,119,9,10,7.4,480,11
2012,11,14,20,40,2,2,1352925602,10001,5435,45,9,10,7.4,580,13
2012,11,14,20,46,2,2,1352925962,10001,5435,52,9,10,7.4,940,20
2012,11,14,20,49,2,2,1352926142,10001,5435,271,9,10,7.4,1120,22
2012,11,14,20,52,43,2,1352926363,10001,5435,340,9,10,7.4,1341,23
2012,11,14,20,55,41,2,1352926541,10001,5435,350,9,10,7.4,1519,24
2012,11,14,21,0,4,2,1352926804,10001,5435,354,10,10,7.4,1782,28
2012,11,14,21,1,2,2,1352926862,10001,5435,355,10,10,7.4,1840,29
2012,11,14,21,3,5,2,1352926985,10001,5435,357,10,10,7.4,1963,31
2012,11,14,21,5,2,2,1352927102,10001,5435,390,10,10,7.4,2080,32
2012,11,14,21,8,55,2,1352927335,10001,5435,2804,10,10,7.4,2313,37
2012,11,14,21,10,43,2,1352927443,10001,5435,378,10,10,7.4,2421,40
2012,11,14,21,18,55,2,1352927935,10001,5435,380,10,10,7.4,2913,41
2012,11,14,21,30,44,2,1352928644,10001,5506,226,10,10,7.4,0,0
2012,11,14,21,33,3,2,1352928783,10001,5506,227,10,10,7.4,139,3
2012,11,14,21,36,1,2,1352928961,10001,5506,1641,10,10,7.4,317,6
2012,11,14,21,48,41,2,1352929721,10001,5506,271,10,10,7.4,1077,22
2012,11,14,21,52,2,2,1352929922,10001,5506,340,10,10,7.4,1278,23
2012,11,14,21,57,23,2,1352930243,10001,5506,354,10,10,7.4,1599,28
2012,11,14,21,58,2,2,1352930282,10001,5506,355,10,10,7.4,1638,29
2012,11,14,21,59,44,2,1352930384,10001,5506,356,10,10,7.4,1740,30
2012,11,14,22,1,2,2,1352930462,10001,5506,357,10,10,7.4,1818,31
2012,11,14,22,6,23,2,1352930783,10001,5506,2804,10,10,7.4,2139,37
2012,11,14,22,9,56,2,1352930996,10001,5506,380,10,10,7.4,2352,41
2012,11,14,22,2,44,2,1352930564,10001,5456,226,10,10,7.4,0,0
2012,11,14,22,13,43,2,1352931223,10001,5456,48,10,10,7.4,659,16
2012,11,14,22,14,44,2,1352931284,10001,5456,49,10,10,7.4,720,17
2012,11,14,22,16,25,2,1352931385,10001,5456,52,9,10,7.4,821,20
2012,11,14,22,19,27,2,1352931567,10001,5456,271,9,10,7.4,1003,22
2012,11,14,22,21,5,2,1352931665,10001,5456,340,9,10,7.4,1101,23
2012,11,14,22,25,25,2,1352931925,10001,5456,352,9,10,7.4,1361,26
2012,11,14,22,26,47,2,1352932007,10001,5456,354,9,10,7.4,1443,28
2012,11,14,22,29,5,2,1352932145,10001,5456,356,9,10,7.4,1581,30
2012,11,14,22,31,4,2,1352932264,10001,5456,372,9,10,7.4,1700,33
2012,11,14,22,31,43,2,1352932303,10001,5456,373,9,10,7.4,1739,34
2012,11,14,22,37,57,2,1352932677,10001,5456,380,9,10,7.4,2113,41
2012,11,14,22,30,5,2,1352932205,10001,5437,226,9,10,7.4,0,0
2012,11,14,22,35,44,2,1352932544,10001,5437,4432,9,10,7.4,339,10
2012,11,14,22,36,43,2,1352932603,10001,5437,44,9,10,7.4,398,12
2012,11,14,22,40,44,2,1352932844,10001,5437,49,9,10,7.4,639,17
2012,11,14,22,44,25,2,1352933065,10001,5437,271,9,10,7.4,860,22
2012,11,14,22,47,5,2,1352933225,10001,5437,340,9,10,7.4,1020,23
2012,11,14,22,53,2,2,1352933582,10001,5437,354,9,10,7.4,1377,28
2012,11,14,22,56,6,2,1352933766,10001,5437,357,9,10,7.4,1561,31
2012,11,14,23,2,57,2,1352934177,10001,5437,380,9,10,11.1,1972,41
2012,11,14,23,5,8,2,1352934308,10001,5475,226,9,10,11.1,0,0
2012,11,14,23,8,44,2,1352934524,10001,5475,231,9,10,11.1,216,5
2012,11,14,23,11,26,2,1352934686,10001,5475,213,9,10,11.1,378,8
2012,11,14,23,20,25,2,1352935225,10001,5475,265,9,10,9.3,917,21
2012,11,14,23,29,26,2,1352935766,10001,5475,271,9,10,9.3,1458,22
2012,11,14,23,32,24,2,1352935944,10001,5475,340,9,10,9.3,1636,23
2012,11,14,23,37,4,2,1352936224,10001,5475,354,9,10,9.3,1916,28
